KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-07-30,0.8514,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-02,0.85568,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-03,0.85355,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-04,0.85153,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-05,0.8506,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-06,0.8484,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-09,0.84745,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-10,0.84568,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-11,0.84698,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-12,0.84743,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-13,0.85093,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-16,0.84873,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-17,0.85323,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-18,0.85183,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-19,0.85523,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-20,0.8575,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-23,0.85635,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-24,0.85578,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-25,0.8559,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-26,0.85718,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-27,0.85703,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-30,0.85748,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-08-31,0.85875,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-01,0.85863,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-02,0.85915,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-03,0.8584,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-06,0.8571,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-07,0.86115,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-08,0.85873,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-09,0.85555,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-10,0.8526,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-13,0.8512,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-14,0.8526,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-15,0.8551,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-16,0.85025,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-17,0.85363,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-20,0.85705,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-21,0.85855,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-22,0.86,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-23,0.85495,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-24,0.85703,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-27,0.8542,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-28,0.8595,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-29,0.86443,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-09-30,0.86053,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-01,0.85653,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-04,0.8553,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-05,0.85173,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-06,0.8497,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-07,0.85023,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-08,0.8489,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-11,0.84878,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-12,0.84755,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-13,0.84898,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-14,0.84618,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-15,0.84368,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-18,0.84438,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-19,0.84275,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-20,0.84503,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-21,0.8429,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-22,0.8437,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-25,0.8438,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-26,0.84178,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-27,0.8453,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-28,0.84373,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-10-29,0.8449,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-01,0.84575,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-02,0.84955,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-03,0.84823,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-04,0.8535,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-05,0.85545,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-08,0.85478,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-09,0.8538,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-10,0.85548,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-11,0.85538,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-12,0.85505,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-15,0.85165,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-16,0.84533,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-17,0.8409,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-18,0.84173,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-19,0.83928,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-22,0.83923,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-23,0.84185,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-24,0.83935,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-25,0.84295,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-26,0.8462,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-29,0.84583,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-11-30,0.85173,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-12-01,0.85,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-12-02,0.85135,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-12-03,0.85048,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-12-06,0.85128,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-12-07,0.84933,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-12-08,0.85603,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-12-09,0.8574,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
EXR.D.GBP.EUR.SP00.A,D,GBP,EUR,SP00,A,2021-12-10,0.85355,A,F,,,P1D,,A,,,,,,,99Q1=100,,,5,,4F0,,UK pound sterling/Euro,"ECB reference exchange rate, UK pound sterling/Euro, 2.15 pm (C.E.T.)",GBP,0
